,0x,1337coin,1credit,2give,300-token,42-coin,808coin,8bit,9coin,abncoin,aces,acoin,adcoin,adelphoi,adshares,adtoken,advanced-internet-blocks,adx-net,adzcoin,aeon,aeternity,agoras-tokens,agrello-delta,agrolifecoin,aidos-kuneen,allion,allsafe,alpacoin,alphabitcoinfund,altcoin-alt,ambercoin,amis,ammo-rewards,amsterdamcoin,anarchistsprime,animecoin,anoncoin,antibitcoin,antilitecoin,antimatter,applebyte,applecoin-apw,apx,aquariuscoin,aragon,arbit,arcade-token,arcticcoin,ardor,argentum,argus,aricoin,ark,artex-coin,asch,aseancoin,asiacoin,asiadigicoin,asiccoin,asset-backed-coin,atbcoin,atc-coin,atmcoin,atmos,atomic-coin,audiocoin,augur,aureus,auroracoin,aurumcoin,avatarcoin,aventus,avoncoin,axfunds,axiom,b3coin,bagcoin,bancor,bankcoin,basic-attention-token,bata,batcoin,bbqcoin,bcap,beatcoin,beavercoin,belacoin,benjirolls,berncash,bestchain,betacoin,biblepay,bigup,billarycoin,billionaire-token,binance-coin,biobar,bios-crypto,bipcoin,birds
avatarcoin,-0.0169757340331,-0.028128800908,-0.00515681169761,-0.00307140078658,0.00844483040392,-0.0194299735261,-0.00461466893003,0.00920092867927,-0.00373415189759,0.103316097141,-0.0765724926621,-0.00491808987611,0.0628312561547,-0.0404724403955,-0.059567300296,-0.0404518103425,0.025397216739,0.0164550966703,-6.93907197233e-05,0.0686434814353,0.0261576480196,0.0187262692677,-0.0175596496155,-0.0477197008317,0.0850873067713,-0.0782423029681,-0.0372104754343,0.208434070123,-0.00778079787114,0.015231488082,0.0623353345013,-0.0105124790245,0.0344945583084,-0.0177482328255,-0.00814451155412,0.246413857338,0.0121970053133,0.0564865049406,0.0794710556,-0.0431824913734,0.0025553494676,0.00461324053444,-0.02725349749,-0.0366940002095,0.0367447735092,-0.0201394801806,-0.00657934296739,-0.0422212495406,0.0388858370728,0.233228392869,-0.0374472963046,-0.0305502727166,0.0141780520133,-0.0513740615118,0.0259328379538,-0.011523733773,-0.01221305484,-0.0216526425037,-0.00107377879479,-0.00839168970561,-0.0809089776988,0.000778531510459,-0.0902054042728,0.0128594789585,-0.0864054013084,-0.00815312405084,0.00510846755155,-0.0927162496189,-0.0649858750485,-0.00478399570664,1.0,0.0156899992671,0.118574042771,0.034465150319,-0.0921959122317,0.0555281052178,0.170754464964,0.0396158553713,-0.0113009492261,0.0503169306638,0.0652977215453,-0.0116162325205,-0.00969673033121,0.0896651022945,0.0478341889847,0.00413202644991,0.0663591830758,-0.0110215672296,-0.027423409599,-0.00088547298799,0.0123047641874,-0.0400913546429,-0.000510882802377,0.0351830409213,-0.0513195052191,-0.00791324009311,0.0601376980304,-0.0274421430618,-0.0165672536693,-0.0896096662698
aventus,-0.00674871141476,0.00969440069216,-0.0374110752855,0.0486844613051,0.0150207150465,-0.000377372688795,0.0797954194321,-0.012557415274,-0.0416221689471,-0.0324390195169,0.064942095823,0.0401462721533,-0.0523470276505,-0.0180076488069,0.133641290469,0.000774203992031,-0.0066649618981,-0.0131191821529,-0.0313665687695,0.058773261268,0.0544222136824,0.0209419687773,-0.000376005796065,-0.153275810888,0.0134266149754,-0.0190316656326,0.0820000548715,-0.00834545496909,-0.149348309335,-0.0105127696765,-0.00671650744001,-0.00126394106459,-0.0195910272578,-0.173233617164,-0.000149375081213,0.000142251490828,-0.0129801920843,0.00519923521101,-0.0380293649345,-0.0269434312768,0.0217175128564,0.00366454147937,-0.0616371312637,0.0094923757345,-0.096228544952,-0.00326342994922,-0.0223026518609,-0.0125805344787,0.0417399432162,-0.000593489938223,0.00505270246579,0.0306795067713,-0.0226952488854,0.0241198193297,-0.0103443054748,-0.0199959373387,0.036980513791,-0.00165952753132,0.0291745029067,-0.0182310970937,-0.0423059985917,-0.0287958118578,0.0247017757131,-0.0205811367958,0.00831231569883,0.00715643654875,0.0248119852244,-0.0117346834408,-0.00993136693351,-0.0249054791565,0.0156899992671,1.0,-0.000715170080541,0.00534739771663,0.00118678845882,0.0133181679114,-0.0603523640827,0.0556742475062,0.0320163605958,-0.00595467084253,0.0577438585437,-0.00203043668808,0.0011347869158,-0.0609427742343,0.0167681098592,-0.0161225702696,0.013790428645,-0.024722885695,-0.0165719641806,0.00549000985917,-0.00107858287628,0.00639749754765,-0.0475575010372,-0.00531117781782,0.00306941317164,-0.00535161994263,-0.0305883249552,-0.000905767209931,-0.0204656600391,-0.0371299798161
avoncoin,0.00258348179324,-0.0560988365818,-0.0204157402123,-0.0825708071291,-0.107402232145,-0.0017161165832,-0.0444259045692,0.00748224436778,-0.00609503901842,-0.0144008755284,0.0203395866149,-0.0222270143548,-0.042017682426,-0.0070751605497,-0.0104264428373,-0.000111496773391,0.0301745276241,0.000409155072422,-0.0494155953524,0.0851181216624,0.00398086298635,0.0761606393254,-0.00108235814807,-0.0867842972727,0.00303333803634,0.0106987851753,-0.0011859125556,0.00911226767156,0.00078392445261,0.0256464509914,-0.0389012448827,-0.00146226027107,-0.00181180333263,-0.0120304559354,0.00199561594296,-0.018039609871,0.00837146744553,-0.00364630539065,-0.0634912479085,-0.00385099201832,0.0095250170099,-0.000837611079935,0.0232044812546,0.0715129419362,0.0255446034791,-0.0458405794612,0.0648473026391,-0.0157802259311,-0.0594178395455,-0.00794395982806,-0.00489864257906,0.0146099508225,-0.0373705900512,0.0185335639979,0.000674264050156,-0.0330046870573,-0.00509587690442,-0.0385334773528,-0.00249412439911,0.00157438221182,-0.000627435876156,0.00278381569458,-0.07291354592,-0.000603587093819,0.0191549564697,-0.0402748552821,0.0138260227396,-0.0200777603443,0.00151453562321,0.0039666336171,0.118574042771,-0.000715170080541,1.0,0.00451536971278,0.0298428130809,-0.0361854970916,-0.0363334052595,0.061752463683,0.0901395311534,0.0042076713718,-0.0114544173625,0.000150173358307,-0.00633252456117,-0.00848473136133,0.00330616855533,0.086685264498,-0.000552558098803,0.022187346318,0.00235929257715,0.0666101104214,-0.0098949251148,-0.053312113158,0.0053252522492,-0.0111051381946,-0.00640632170959,0.00104775581003,-0.0152374300062,-0.0559964446655,-0.00889795087951,-0.00239789506951
axfunds,-0.0290187308531,0.0177175971948,0.00329882755488,0.0095305194757,0.0624918614056,0.0290207621592,1.47655625254e-06,-0.0112206747698,0.0295335983867,0.0131576898995,-0.0391803570806,-0.00891433819871,0.00882907279315,0.0203314078727,-0.00720003029489,-0.0267540865493,-0.00457190869311,-0.00195623535858,0.0329616643974,0.0343354450124,-0.0148727402551,-0.00399113674214,-0.117228531716,0.00547365388121,0.00185862337992,0.00610343134001,-0.00579949170441,0.00997481473627,-0.0102659980319,-0.0370368937317,-0.0474300111306,0.0343648100177,-0.0146879011707,0.0136261895296,-0.00143289706192,-0.0166492254675,-0.0102864388256,-0.0288211641461,0.0266865949302,-0.00250533234023,-0.00289662003024,0.00314902753025,0.010313939232,0.00561989974472,0.00917784501321,0.0150355980144,-0.000818882630558,-0.00619153862155,-0.00659223919109,0.0091805908787,0.0416105933761,0.0520369779775,-0.0138076727705,-0.0194019995757,0.00608723811993,0.0653582580094,0.0136573620916,-0.00423531512855,-0.0264134187253,-0.0949015649768,-0.00890310724136,0.0340715847847,0.00611195867224,0.0474440358551,-0.00443005462972,0.00391261302308,-0.00523799214241,-0.0659640345243,-0.0275312854744,0.00589258127617,0.034465150319,0.00534739771663,0.00451536971278,1.0,-0.030165562069,0.0542011207459,-0.073153366168,0.0221564370434,-0.0200262993509,0.00922260827896,-0.0135623595684,-0.00751924087785,-0.0341147178247,-0.0701552718867,-0.00246140106033,-0.0241008289144,0.0258375592577,-0.00175884279048,-0.00621664811682,-0.0433142249683,-0.0136459433199,-0.00234938774968,0.00632002284395,-0.0143254807017,-0.00833939796016,0.00697377110876,-0.0315442208364,0.0156134839248,0.0249944015393,0.0183489659668
axiom,-0.0756930567092,-0.042408408107,0.0215498725664,0.0104439077334,0.0245777715384,-0.000996236866119,0.0321768989572,-0.00222819176633,-0.0485864064672,-0.00304681228643,-0.0663902888008,0.0550342999614,-0.0429397827237,0.0231600991245,0.0296429879808,-0.0154150302296,0.0408486012362,-0.0338531044818,-0.0660523699012,-0.033842617818,-0.0499352757491,0.0673991829416,-0.039826018149,-0.0138999574905,0.026988021413,0.322354515852,0.00362923776402,-0.040760045657,-0.00371042147424,0.0189826875512,-0.0515471118441,0.0152718505268,-0.0196715867957,-0.0116435274815,-0.0110508497281,-0.0168987033481,-0.0298148257165,0.0143909099869,0.029770705139,0.0618650597545,0.0367968353269,0.0903896375082,0.0461725977834,-0.0418415452167,-0.0574562206124,-0.011888226911,-0.00878038416158,0.401258377695,0.0432261458158,-0.02928430675,0.0444195856729,0.00324719590995,-0.000753821738307,0.00662609288195,-0.0143310253159,-0.0106359525131,0.0178953665635,-0.000784338853013,0.0178114026353,-0.00350719618484,-0.0233039114813,-0.057700463758,0.0789434816254,-0.0402132593782,-0.0230663759769,0.0838735604881,0.0987466942708,0.00423064222297,-0.0497143563754,0.00595656066355,-0.0921959122317,0.00118678845882,0.0298428130809,-0.030165562069,1.0,-0.0590678843283,0.0439563100645,0.0214686502521,-0.0552311628138,-0.061496607335,0.0139148627727,-0.00774960608671,-0.00778550940473,-0.00676329133144,-0.0077046799472,0.0291743983561,0.00743977381663,0.128399009016,0.0161131044364,-0.0178184449708,0.0175386881093,-0.000520945761731,0.0595874594566,0.0072484809994,-0.0442153617511,-0.0375448221886,-0.0405334602742,-0.0272486938238,0.000373503221079,-0.032998951296
b3coin,-0.00733725718693,-0.0448663665041,0.0299535741244,-0.0381848999589,0.0905749668393,0.0098110756601,-0.0907233158629,0.134254863681,0.098107476325,0.000862355021189,0.109409441898,0.0365037053397,-0.0683378352822,-0.060065681296,-0.0411612494771,-0.00876617618335,0.0386105807329,0.0294703887178,0.0898158429853,0.0773994843792,0.0269534956673,-0.00711158981759,-0.0456953327224,0.0110113754316,-0.0418139649178,-0.0642703107826,-0.0254655488355,-0.00583042417543,0.026796070867,-0.0853238087337,0.0011353506285,-0.0155724104111,-0.0136895399615,-0.114054721547,-0.00704299416252,0.111138256436,-0.0286823276495,-0.0202423482081,0.0347816628392,0.00311718540892,0.0350523707809,0.0450268664111,0.00606690453561,-0.0308168259499,0.00994729539577,-0.0265114995006,0.0205385766831,0.00388653960842,0.020434207643,0.00480741279479,0.0122096293938,0.00291187849864,-0.00647297454549,0.0543465366243,0.0888383878753,0.064949292896,-0.0324736089219,0.202953520487,-0.0214902267824,0.0045169962909,0.0360389926487,0.0805316494092,-0.116501635535,0.00973809257085,-0.015725639549,0.00329265825651,0.0384338097908,0.00170252046922,0.0218277372267,0.0193621446327,0.0555281052178,0.0133181679114,-0.0361854970916,0.0542011207459,-0.0590678843283,1.0,0.0100740576224,-0.0262638459078,0.0943346465268,0.0311335249599,0.158661085025,0.116047880617,0.0445510427592,0.0114622877878,-0.04489143036,0.0378314639915,-0.009430826899,-0.0304945477006,0.104001133145,-0.0486842282445,0.0579369876047,-0.0732096871539,0.0139966238849,-0.032569496817,0.0025360758238,0.00971864377267,-0.0110377709103,0.0440571970498,0.0493290875008,-0.0281809540207
bagcoin,-0.00581989414485,0.0213043852973,-0.00410894580973,0.0254886206751,-0.0164680706644,-0.00298390498884,-0.00433979033097,0.00863134292565,-0.0708928502513,0.152254819211,0.0106723857362,0.0785219720916,-0.0344791211677,0.00786924329281,0.0331904922213,-0.010872611791,0.0356197193954,-0.0668649504113,0.0118837810021,0.00954815307318,-0.0401924625538,0.0589738810774,0.0240794520002,-0.0127422670503,-0.0379015219218,-0.0838716334813,0.0049567534532,0.0238922771043,0.0154638515117,-0.0369997136233,-0.00627587651636,0.0154301190487,-0.00994632852469,0.0108350979467,-0.0112841248064,0.019873243437,0.0331634083837,0.0541622443582,-0.00109690496926,-0.0166499334473,-0.0143491564969,-0.0371136894333,-0.0468082026042,0.0188815759461,-0.00026478384221,-0.0272169161132,-0.0109041884436,-0.0423347752775,0.104659769373,-0.0256907425354,0.0163676111587,-0.00127796770207,-0.0269891786941,-0.0025108062938,-0.00569290628624,-0.00866236146173,-0.00504222381271,0.0444486934477,-0.0358374759868,0.0368260794509,-0.103421763894,-0.016130257119,-0.00434972993184,-0.00535375320607,-0.10065422601,-0.00826409767059,0.06644918072,0.00844482359459,-0.0492956854077,0.0182122790106,0.170754464964,-0.0603523640827,-0.0363334052595,-0.073153366168,0.0439563100645,0.0100740576224,1.0,-0.0148544949162,0.068578431269,-0.0123935054154,0.0362745004148,-0.0294219585098,-0.00600627071724,0.0089621491773,-0.0319491684197,0.000311150478009,0.0343534065434,0.00495865383044,-0.0395501408541,-0.0528796675103,-0.0161878850115,-0.0051605436937,0.0352933116675,-0.00290315666168,0.0632365116285,0.0106454061563,0.0162181606281,-0.0426531915393,-0.00664506847239,-0.0508096682595
bancor,0.017053977598,-0.0154344995208,0.138013892644,0.00621688206671,-0.0332849878766,-0.00843997113046,-0.102178513179,0.0246772514048,-0.00660522220545,-0.0219369866947,0.0316144260412,-0.0648652448581,0.00854923048511,0.0563191633953,0.00572740151631,-0.0160155994447,-0.0739681896475,-0.00919039275135,-0.0467300169602,0.0672074782132,0.110897725638,-0.0326055098142,-0.0182145821089,-0.0766861168235,0.0515863488239,-0.0240599136772,0.0133311807153,0.0591439098389,0.0164453554735,-0.0282799040929,-0.0720942680329,0.0164661242453,0.00409386659107,-0.0329043511619,0.0335271264662,0.0357775077197,0.0128451245064,0.0396112180083,-0.0139101302622,-0.0525540210945,-0.00869776266103,0.0274514872946,0.0480503211283,-0.0304682376621,0.199746161723,0.0265199619715,0.0597764359471,0.0219138198598,-0.0290404401639,-0.00694176938438,-0.0074181091891,0.0220075293814,0.0413721753827,0.0185043990035,0.0151731852747,-0.00514597715711,-0.0183086312692,-0.0234972780021,0.00518562069849,0.0426997517702,-0.00186240506641,-0.0333305835823,-0.0121317458573,0.0616798028516,-0.00996659729068,0.107828358357,0.0157008385525,-0.0146856324304,-0.0113141098763,0.0106228169604,0.0396158553713,0.0556742475062,0.061752463683,0.0221564370434,0.0214686502521,-0.0262638459078,-0.0148544949162,1.0,-0.00687174795593,0.281791810695,0.0231144330258,0.0117293278219,0.0125166098406,0.182183070589,0.0536182389897,-0.0174980638979,-0.0241765244768,-0.0194409234232,-0.0393020596959,-0.0309714962259,0.000400947116183,0.0101095039266,-0.0201528913095,0.00248077002803,0.0013310058013,-0.0273845219712,0.0120372172459,-0.00578719253354,-0.0117841672059,0.0369300943101
bankcoin,-0.00285570987733,-0.0164351801602,-0.00454949371561,0.0708851422908,0.0301849587263,-0.00777398086104,-0.0463159618809,0.0612202911675,-0.0043402578716,0.0043674304493,0.100821087225,0.0167772070482,-0.0155139756473,0.00267373369782,-0.107494633028,-0.0266615317238,-0.0530277670901,0.0254904628126,0.0842760655398,0.0155024596796,0.00782081122765,-0.0190547054957,-0.0293261839033,-0.0249929612267,0.00705560830607,-0.0127592825448,-0.00757406376026,-0.00719625039638,0.010303203593,0.00267319855048,0.0191430036856,-0.0209931352906,0.0247459768883,-0.0311270142391,0.0232026760519,0.0737211283405,0.0112533008263,0.121544110083,0.00112083181353,-0.0330304807287,0.00256061774209,0.00965441731224,0.0219832543708,0.0102447759075,0.0199969923822,-0.0490534952122,-0.00221012639143,-0.00182156854582,-0.0469600792649,0.0246690546766,-0.0144236786169,-0.0465946551198,-0.00284721171079,-0.0636219574738,0.0206564794474,0.0126906291311,0.0188009122434,-0.0261782607951,0.0183944794809,-0.0558974829607,0.0317612337042,-0.00322279425425,0.0115239883692,0.080737009758,0.0371175603797,-0.0150025777487,-0.0493024619091,-0.0498028763688,-0.0273103621026,0.0559334491174,-0.0113009492261,0.0320163605958,0.0901395311534,-0.0200262993509,-0.0552311628138,0.0943346465268,0.068578431269,-0.00687174795593,1.0,0.0262856077284,-0.0317584120925,0.107832490424,0.0120776900244,0.00943542227371,-0.0295492064207,-0.0384524343026,0.0023315360759,0.0335056231242,-0.045981719015,-0.026768125418,-0.0122041038063,0.0631905295213,0.0471213602394,0.107821797173,0.0113383108043,-0.00989023837066,0.0344235596322,0.0221024616536,0.00378500199073,0.0154671910143
basic-attention-token,-0.00175111470498,-0.0475170421788,0.0864781751989,0.104180077507,-0.0278870551118,0.00650505810935,0.0259719302474,0.0186647592231,-0.0437806941714,-0.00756660244937,0.0280009461849,0.0447229556795,-0.0342903030228,0.0695347042633,0.00179399641726,-0.0633680022129,-0.0054546682391,-0.0429632034685,0.0109247768824,-0.0529111756068,0.00524625838694,-0.0378925527386,0.0483204643337,-0.086294968284,-0.00538778794937,-0.0266835570181,-0.00616019283521,-0.00487226113705,-0.0417828853931,0.0382069570125,-0.00915295601971,0.00635740875573,-0.00199002433251,0.00470598781405,0.0341340761689,0.0557974820703,0.0428024961945,0.0116541390946,0.000308442286658,-0.0295802579195,-0.0477598618148,-0.0218891464107,0.100139098292,0.000370105180911,0.31644140014,0.0587037218686,0.0513289691353,-0.0308309917021,0.0384958012898,0.0207467882969,-0.00392105005199,-0.0419570079491,-0.023931146231,0.0378515106516,0.138688916919,0.00954387173903,-0.00338430386356,0.0233448676639,0.00113317545539,-0.0260149322055,-0.00940534833777,0.0281230262144,-0.00854037261548,0.0904905497241,0.0258540627564,-0.0651939395346,-0.0724626961782,-0.0101849050308,0.00956922951922,-0.0152616854118,0.0503169306638,-0.00595467084253,0.0042076713718,0.00922260827896,-0.061496607335,0.0311335249599,-0.0123935054154,0.281791810695,0.0262856077284,1.0,-0.00897754592501,-0.00991542061915,0.0117104276321,0.195757228784,0.0442970005465,-0.0345009179705,-0.00851674797585,-0.04417864878,0.0129035110744,0.00842267306821,-0.00520354016014,0.0281115627076,0.0357056308548,0.0182353697612,-0.0248028914711,-0.038106329758,0.025126563353,0.0429998753432,0.0215910816525,-0.0459905371295
bata,0.053732820411,0.0580165490824,-0.0165424772745,0.0710961514079,0.00302553432472,-0.0177853108263,0.0596349302359,-0.0205248006199,0.00385757052397,0.0594487623541,0.0173533747789,0.010033165575,0.0287051328021,-0.0205363230746,-0.0148552828963,-0.0155060473097,0.0437821560215,-0.00905568680373,0.0630531952215,0.126445209506,-0.00565636135061,0.0606308749587,-0.00964178953498,-0.0335590699891,0.0188861912983,-0.0313190265554,0.00154972403818,0.0454759412269,-0.00317611134658,0.00535325905067,0.0155432004335,-0.0661288296068,0.0128091266819,0.00679021523759,-0.0172004569139,0.038996415693,0.0026728300022,-0.0220731410313,0.0281889860533,0.0786662604668,0.0106808607737,0.0573242133176,-0.0412563892237,0.0194688740629,-0.0130909668262,-0.0475546364793,0.0165171944797,-0.0178466078914,0.0304316546799,-0.0193845720382,0.00479982280018,0.0509959363772,0.0100487570971,0.00171447345735,0.017202545368,-0.00302459630402,-0.0143118702416,0.00968898009175,0.00133889335946,0.00529108318207,-0.0246424039461,-0.0115221928363,-0.00538422004721,0.0494366415111,0.00081936723016,0.0183467378133,0.0621813569696,0.0487938530668,-0.000426089641386,0.0143424615175,0.0652977215453,0.0577438585437,-0.0114544173625,-0.0135623595684,0.0139148627727,0.158661085025,0.0362745004148,0.0231144330258,-0.0317584120925,-0.00897754592501,1.0,-0.00445383503732,0.00426941887452,-0.0229861170539,0.0370646796693,0.0876255536434,0.0212911145916,-0.0217393907333,-0.00731285129854,-0.0115333275928,0.0195080392662,-0.0182041736925,-0.00626968922206,-0.0133708414352,-0.0161100816947,-0.00810298681258,-0.0630988176983,0.0258108111452,-0.0226377344762,0.00123734975786
batcoin,0.0271823587061,0.0257472072188,-0.00040354674273,-0.0170240636828,0.000495418055108,-0.00149708022719,-0.000908508614416,-0.00209878480512,0.053423703557,-0.00111211001921,-0.0209590768026,-0.008678281498,-0.0247326636006,-0.0189408989537,-0.00691286224747,0.0259209856288,0.0365262629017,0.0245259951783,0.058619107832,-0.00828206286462,-0.00481653862797,-0.00531533810197,0.000434819637046,-0.021540634938,-0.0153720822388,-0.0241365062994,-0.00137223391573,-0.0180496778325,-0.0034541072249,-0.057182943112,-0.0362011014704,-0.0016583714912,-0.013844915799,-0.0044113682909,0.00330299115663,0.0180713677953,0.0121083537518,0.0416117949879,0.0377852461531,0.0607886934614,0.165429682486,-0.000730588067692,-0.0331721177795,-0.00942236774029,-0.0172107778396,-0.00537750851067,-0.000940934447747,0.0318390268718,0.0746517881621,-0.0034401013896,-0.00564548541992,0.00420647837588,-0.0285069112396,-0.00131551929591,-0.0320467800029,-0.00395817085074,0.0033013391187,-0.0152845529842,-0.00286156131915,0.0107347658882,0.00521973960183,-0.00762217490965,0.00150066801257,-0.0312628428473,0.0756593016202,0.0102743978662,0.0118210473505,0.0151405260813,0.0226753420627,-0.0106763855597,-0.0116162325205,-0.00203043668808,0.000150173358307,-0.00751924087785,-0.00774960608671,0.116047880617,-0.0294219585098,0.0117293278219,0.107832490424,-0.00991542061915,-0.00445383503732,1.0,0.0146820807932,-0.0181009622434,-0.0221642357937,-0.0380447175926,0.0459593620237,-0.00567332100922,0.0155936579892,0.0334730781725,0.00906046621065,-0.0341914119927,-0.0224714658571,-0.0118902911063,-0.00544266601712,0.00706718547126,0.0018940526091,0.000267125633424,-6.83700708572e-05,-0.0376814081123
bbqcoin,0.00192856157867,0.0238696350014,0.581378610379,-0.00311511061291,0.00156012297414,0.000514636149068,0.0087606373106,-0.00250390588384,0.0183962798547,-0.0246720577189,0.318842226602,-0.0321135979165,-0.0101490140468,-0.00330441251133,0.0135907865913,-0.00937887651978,0.00205249237978,0.00505842516092,-0.0211330686768,-0.0159742714129,0.0130798449673,-0.0129124565569,0.00915583220899,0.0257382809092,0.00779570538351,-0.0316003924322,-0.00685578746484,-0.01407937554,-0.00414545806856,-0.00840534735926,0.00933297189238,0.000393896577218,-0.0223058097604,-0.0212030340569,0.00081446542929,0.00333264509283,-0.0230161831392,-0.0161667223357,0.00899681628077,0.000899775004179,0.0599744667604,-0.0139392159745,0.0462803213294,-0.0172160493725,-0.00215195787793,-0.0222329564661,-0.00975116940091,-0.011870620489,0.0242800625822,-0.00761614709153,0.00254222280836,-0.0124699477971,-0.0156338432874,-0.021167766059,-0.0361141354208,0.00183979761729,-0.00467747785425,0.0133828005223,0.0172386502631,-0.0168120391497,0.0119293426717,0.00657421569601,-0.00889232581168,0.0150123507355,0.00092887006666,0.0119883185709,0.0375638047548,-0.0218572823472,-0.001074516545,-0.00721767604014,-0.00969673033121,0.0011347869158,-0.00633252456117,-0.0341147178247,-0.00778550940473,0.0445510427592,-0.00600627071724,0.0125166098406,0.0120776900244,0.0117104276321,0.00426941887452,0.0146820807932,1.0,-0.0045422521834,-0.0144282728872,0.00487528395961,-0.0137286612072,-0.0085236412029,-0.00232027785791,0.0108868543748,-0.0276336424059,-0.00761426250028,-0.0240402382321,-0.041051919385,-0.0383721674787,-0.00964808983232,-0.00766802967219,-0.00142372157902,0.00153134729194,-0.00789283742827
bcap,0.00129078401659,-0.0129926250581,0.0671866786724,0.0531158403497,0.00569062940287,-0.00112527518805,0.0141777020273,0.0160340839534,-0.00666299713561,-0.0331223773519,0.00511635961754,-0.0249699874314,0.00143446181299,-0.000579978028251,0.00846759218845,-0.0609745318377,-0.079078156632,-0.0280168906848,-0.0520125355506,-0.0466634511342,0.0404188211635,0.012730365365,0.0211047436913,0.060815058768,0.00792912958307,-0.0470895830526,0.0113094850898,-0.0172122100083,0.00910046530169,0.0461558791749,-0.0476408838251,0.0460054597842,0.0174763143887,0.00868813755529,0.006997716247,-0.00145006221677,0.03615846631,-0.0227185635854,-0.0275092177615,0.0143702749821,0.00192165444286,0.0215711526679,0.158660202668,-0.00326500694656,0.348797618945,0.0204292458773,0.0324918059256,-0.0257791525734,0.0428922350797,0.0172922324335,-0.0192290789363,-0.0365403211864,0.0438818035075,-0.0157780000021,0.112707584454,0.0235377071805,-0.0672912003483,0.0102622654959,-0.000908216965349,0.000248601136065,-0.0262738224292,0.0365949565924,0.0166212206867,0.0724696948902,0.0311447582291,0.0259112907385,-0.0270011259581,0.0130407785467,0.0205061674617,0.00508131714112,0.0896651022945,-0.0609427742343,-0.00848473136133,-0.0701552718867,-0.00676329133144,0.0114622877878,0.0089621491773,0.182183070589,0.00943542227371,0.195757228784,-0.0229861170539,-0.0181009622434,-0.0045422521834,1.0,0.046631091955,-0.0238097393206,0.0180135606716,-0.0186929500653,-0.0156582887664,-0.00659104277438,0.0248230197351,-0.0333158162165,-0.0376241362557,0.0283377644421,0.11097304736,-0.0265875807244,0.029383712302,-0.00238896804414,0.00238466291911,0.0276882185806
beatcoin,-0.0297751183493,0.0121163176066,-0.0312773972843,-0.0236936604515,-0.0198881601657,-0.0103680402477,-0.0221483904771,-0.0233610386447,-0.0121023541,0.00627505412615,-0.00503673991958,7.03382931915e-05,-0.0547219624892,0.0034197694336,-0.00709678542472,-0.00443126491761,0.004739337641,-0.015891278124,-0.00247965683708,-0.0152206944276,-0.08504466918,-0.0138580930621,0.000548404217439,0.0191895615987,-0.0279142119231,0.0124633760853,0.0446107784858,-0.0166390137022,-0.000574391416973,-0.0495150317792,0.0177456699572,-0.011217435743,-0.0970801940386,-0.0135673714361,-0.00693426159767,0.0662355502358,-0.00100367172629,-0.00381450340283,-0.041911418624,-0.0130632776171,-0.0576976687677,-0.00128876838274,0.0686591500687,-0.0102799570527,0.0554533012936,-0.0108233442095,-0.00817242045446,-0.0294245480919,0.0218616047892,-0.121040386037,-0.0288760829256,0.00816766954839,0.0495999793535,-0.0185833747212,0.0303544945449,0.00942103651912,-0.00845928052182,0.0346610331233,0.00713736201648,0.00461002801649,-0.00119873523935,0.0116386772815,0.0308413120648,0.00989202991978,-0.0630837187716,0.0104131772194,-0.00590001018254,0.0234273150237,-0.0305975899545,-0.0232846447172,0.0478341889847,0.0167681098592,0.00330616855533,-0.00246140106033,-0.0077046799472,-0.04489143036,-0.0319491684197,0.0536182389897,-0.0295492064207,0.0442970005465,0.0370646796693,-0.0221642357937,-0.0144282728872,0.046631091955,1.0,-0.00439603666937,-0.00878829489123,-0.0552273500272,-0.0206559330096,0.052568118964,-0.0051630593512,-0.0718221639018,0.0517687414091,0.0280938678022,0.0189923577788,0.00793015992296,0.0399257749373,-0.0523064306424,-0.00148084301931,-0.00692229111621
